# This file contains the mean r-statistics values and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in m=0 sector to analyse the data collapse as function of effective parameters αδ.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, αδ, mean_r_statistic, std_error
 
N, hj, δ, αδ, mean_r_statistic, std_error
10 0.3 0.1 11.5 0.3689743907508657 0.0012260927241015509
10 0.3 0.1 12.0 0.36710775003889334 0.0012253066418486118
10 0.3 0.1 12.5 0.36746274468405676 0.0011484872493554858
10 0.3 0.1 13.0 0.36450157008890355 0.0012465906482745516
10 0.3 0.1 13.5 0.3634317738104961 0.001295192981284199
10 0.3 0.1 14.0 0.36070275812853647 0.001297057748081626
10 0.3 0.1 14.5 0.36322335317927945 0.0012672532643112206
10 0.3 0.1 15.0 0.36018433268542 0.001278196568974196
10 0.3 0.3 0.5 0.5205462641331808 0.0005867060140921979
10 0.3 0.3 1.0 0.5143563970655581 0.0006896464213444423
10 0.3 0.3 1.5 0.4964158612499734 0.0008231476244172772
10 0.3 0.3 2.0 0.48280478865001203 0.0008989057348750915
10 0.3 0.3 2.5 0.4722149159415652 0.0009222909760852326
10 0.3 0.3 3.0 0.46184199660812253 0.0009126398635326755
10 0.3 0.3 3.5 0.45277906497869197 0.0009763958508560956
10 0.3 0.3 4.0 0.4411722062877767 0.0010627148639549293
10 0.3 0.3 4.5 0.43394706520259235 0.0010259389235027373
10 0.3 0.3 5.0 0.4254282526632711 0.0010668621443089767
10 0.3 0.3 5.5 0.41682190818228854 0.0011127478890687722
10 0.3 0.3 6.0 0.40878925493158047 0.001123139832921682
10 0.3 0.3 6.5 0.4037605743978088 0.0011362701396664958
10 0.3 0.3 7.0 0.3981116836558915 0.0011686945978441428
10 0.3 0.3 7.5 0.39234652354606125 0.0011352617729445892
10 0.3 0.3 8.0 0.38750941948103074 0.0010685982541365157
10 0.3 0.3 8.5 0.3843386336752272 0.001133115040804522
10 0.3 0.3 9.0 0.38145310550041645 0.0011501522222501952
10 0.3 0.3 9.5 0.37984592573395176 0.0011786770728837717
10 0.3 0.3 10.0 0.37445461617688536 0.0011871745359116098
10 0.3 0.3 10.5 0.3737913992460597 0.0011645024742091901
10 0.3 0.3 11.0 0.3708331228606685 0.0011905514932052236
10 0.3 0.3 11.5 0.3691012345210836 0.0011949235621755354
10 0.3 0.3 12.0 0.3697065380882416 0.0011852897496876821
10 0.3 0.3 12.5 0.3642341723887582 0.0012221117980751597
10 0.3 0.3 13.0 0.367092153437986 0.0012471148041658057
10 0.3 0.3 13.5 0.36224762731583254 0.0012593659353644189
10 0.3 0.3 14.0 0.36292046789254506 0.0012949845428097296
10 0.3 0.3 14.5 0.3640268726579412 0.0011939825769096718
10 0.3 0.3 15.0 0.3600577293932738 0.0012852096884427605
10 0.3 0.5 0.5 0.5179173464977116 0.000607440963874964
10 0.3 0.5 1.0 0.502676312168043 0.0008180677001562244
10 0.3 0.5 1.5 0.4902071044159584 0.0008565489365746383
10 0.3 0.5 2.0 0.48159630831957295 0.0008813471686511599
10 0.3 0.5 2.5 0.47465924014672384 0.0008739938189033302
10 0.3 0.5 3.0 0.4632081384407862 0.0009226071707146516
10 0.3 0.5 3.5 0.4527826525919292 0.0010132438492366353
10 0.3 0.5 4.0 0.4454817025704668 0.0010043569873522187
10 0.3 0.5 4.5 0.4346630614838796 0.0010337571218481266
10 0.3 0.5 5.0 0.4263100871782986 0.0010881431111077796
10 0.3 0.5 5.5 0.41854289347653595 0.0010909344507891046
10 0.3 0.5 6.0 0.41056870817752705 0.0011245678315238822
10 0.3 0.5 6.5 0.40426066141751454 0.0010988158814687207
10 0.3 0.5 7.0 0.3985963604424513 0.001134049776760487
10 0.3 0.5 7.5 0.3944088466291614 0.0011308911034676533
10 0.3 0.5 8.0 0.388524501099027 0.0010730976717774176
10 0.3 0.5 8.5 0.3856532434660612 0.00115158961308769
10 0.3 0.5 9.0 0.3840970521886976 0.0010960707640397345
10 0.3 0.5 9.5 0.3782566902166755 0.0011136707745387422
10 0.3 0.5 10.0 0.37696597456547604 0.0011684656497091006
10 0.3 0.5 10.5 0.3746325687499714 0.0011823580154033731
10 0.3 0.5 11.0 0.37367266802657306 0.0012113690748895526
10 0.3 0.5 11.5 0.36857303722532186 0.00114831685463126
10 0.3 0.5 12.0 0.37076731612420594 0.0011555395865753217
10 0.3 0.5 12.5 0.3660504069072719 0.0012851584408126446
10 0.3 0.5 13.0 0.36485934390196123 0.0012241040514281406
10 0.3 0.5 13.5 0.36542423636028226 0.0011771213111233297
10 0.3 0.5 14.0 0.36230253309740434 0.001228041456360221
10 0.3 0.5 14.5 0.36179418372303884 0.0012486190160339713
10 0.3 0.5 15.0 0.36074055555822543 0.001288454658131748
10 0.3 0.8 0.5 0.5059182256655453 0.000679609982950521
10 0.3 0.8 1.0 0.492701362320317 0.0008841401032557508
10 0.3 0.8 1.5 0.4807051029456359 0.0009039169322803412
10 0.3 0.8 2.0 0.47714356541273484 0.0008778065051719286
10 0.3 0.8 2.5 0.47287781217044295 0.0008569202840070054
10 0.3 0.8 3.0 0.46564101460877033 0.0009103887365007928
10 0.3 0.8 3.5 0.45990012435762456 0.0009104033429137461
10 0.3 0.8 4.0 0.45387414102709905 0.0009929186692679726
10 0.3 0.8 4.5 0.44285336619002197 0.0010863700052205984
10 0.3 0.8 5.0 0.4335521251461466 0.001042723537888921
10 0.3 0.8 5.5 0.4238918212613424 0.0010433712260155023
10 0.3 0.8 6.0 0.41649807544829304 0.0010994766982140726
10 0.3 0.8 6.5 0.4069840987725473 0.0011359834670667413
10 0.3 0.8 7.0 0.4021498325689551 0.0010830731542083695
10 0.3 0.8 7.5 0.3955934528610697 0.0011068767616944977
10 0.3 0.8 8.0 0.3905512550076821 0.001148353902136126
10 0.3 0.8 8.5 0.3894048946480906 0.001114730346332814
10 0.3 0.8 9.0 0.38266903494247717 0.0011356707721569413
10 0.3 0.8 9.5 0.3823280088748999 0.0011094889852022683
10 0.3 0.8 10.0 0.3783000176650461 0.0011239430236493623
10 0.3 0.8 10.5 0.37365604029348476 0.0011984116465324243
10 0.3 0.8 11.0 0.37364792564813804 0.0011255679628755359
10 0.3 0.8 11.5 0.3711245562681116 0.0011391003059289095
10 0.3 0.8 12.0 0.37074153561220113 0.0011014836721797297
10 0.3 0.8 12.5 0.36758308486962304 0.00119342560794909
10 0.3 0.8 13.0 0.36483922027094834 0.0012280976323954
10 0.3 0.8 13.5 0.3657468630067841 0.0012220928811450041
10 0.3 0.8 14.0 0.362250773498433 0.0012568677769234278
10 0.3 0.8 14.5 0.36365438800592687 0.0012280000459089547
10 0.3 0.8 15.0 0.3612921775073801 0.0012565118622780756
10 0.3 1.0 0.5 0.4966419283175304 0.0007550020683251016
10 0.3 1.0 1.0 0.4909974267914347 0.0009465719434394369
10 0.3 1.0 1.5 0.47842396997320646 0.0009105157165401543
10 0.3 1.0 2.0 0.4721714653511513 0.0008896172971490689
10 0.3 1.0 2.5 0.46971445189626204 0.0008566938407508704
10 0.3 1.0 3.0 0.4681358115276463 0.0008630297708220895
10 0.3 1.0 3.5 0.4615715502132637 0.0009321954625235889
10 0.3 1.0 4.0 0.4540525218550931 0.0009226005325124344
10 0.3 1.0 4.5 0.4480823132519667 0.0009974004611147118
10 0.3 1.0 5.0 0.43643094261459875 0.001038440666490451
10 0.3 1.0 5.5 0.4294703093451436 0.001065482835937851
10 0.3 1.0 6.0 0.421200340105948 0.0011400437501053473
10 0.3 1.0 6.5 0.4110754743311834 0.0010679809742344365
10 0.3 1.0 7.0 0.4061250521838808 0.0010934321849676667
10 0.3 1.0 7.5 0.3996493721608486 0.001116835632836301
10 0.3 1.0 8.0 0.3920860588839571 0.0010757107515053021
10 0.3 1.0 8.5 0.3899390116129289 0.0011443608501989176
10 0.3 1.0 9.0 0.3834369601465192 0.0011971895501023204
10 0.3 1.0 9.5 0.3814286164212859 0.0010999678458547706
10 0.3 1.0 10.0 0.37858299983950083 0.0011659319960445579
10 0.3 1.0 10.5 0.3753712249756039 0.001131044430879025
10 0.3 1.0 11.0 0.37063568423282617 0.0013140321621479137
10 0.3 1.0 11.5 0.3684211065484131 0.0013616462905951384
10 0.3 1.0 12.0 0.368272717030424 0.0013155207859192977
10 0.3 1.0 12.5 0.36479733549537274 0.0015148299772120319
10 0.3 1.0 13.0 0.3620874248397081 0.0014852467336785521
10 0.3 1.0 13.5 0.360033954819869 0.0016607615450449182
10 0.3 1.0 14.0 0.3568725832761043 0.0016986818698070897
10 0.3 1.0 14.5 0.35357828829594207 0.0018569681289005238
10 0.3 1.0 15.0 0.3503470392917238 0.0018788275469496963
10 0.5 0.1 0.5 0.5271978899344797 0.00061206767561975
10 0.5 0.1 1.0 0.5190371025191419 0.0006530348920976857
10 0.5 0.1 1.5 0.493421878785348 0.0008614058859545557
10 0.5 0.1 2.0 0.4729717182538317 0.0009476353418198898
10 0.5 0.1 2.5 0.45806506136053765 0.0009383682505927756
10 0.5 0.1 3.0 0.4466991932768215 0.0009662728747918268
10 0.5 0.1 3.5 0.438173852856604 0.000940652836073595
10 0.5 0.1 4.0 0.42802601897524273 0.000955272116143968
10 0.5 0.1 4.5 0.4208053868474284 0.0009738137304647228
10 0.5 0.1 5.0 0.41309332710802615 0.0009516942029118275
10 0.5 0.1 5.5 0.40776830601225944 0.0009827321449740727
10 0.5 0.1 6.0 0.40097978333110934 0.0010069414643222084
10 0.5 0.1 6.5 0.3983469540681138 0.0010129880246120848
10 0.5 0.1 7.0 0.3949493579308789 0.001046427666202893
10 0.5 0.1 7.5 0.3891747396043331 0.0010054022207500017
10 0.5 0.1 8.0 0.38731006126070855 0.0010465756437976878
10 0.5 0.1 8.5 0.38379546625641714 0.0010427384765608035
10 0.5 0.1 9.0 0.3781817655367893 0.0011308065640511923
10 0.5 0.1 9.5 0.37924775080122425 0.001048462584074887
10 0.5 0.1 10.0 0.37644058350151505 0.0011127996284374722
10 0.5 0.1 10.5 0.37370477341973574 0.0011135110991107072
10 0.5 0.1 11.0 0.37406507977954334 0.0011564339247000903
10 0.5 0.1 11.5 0.3709468873650882 0.0011652238666196239
10 0.5 0.1 12.0 0.37074078873051886 0.0011802654124569915
10 0.5 0.1 12.5 0.36618985473945703 0.0012713935451748929
10 0.5 0.1 13.0 0.36631251631586065 0.0011814724983241047
10 0.5 0.1 13.5 0.363432191095194 0.001246274286395837
10 0.5 0.1 14.0 0.36337648517486754 0.0012591307133220935
10 0.5 0.1 14.5 0.36012575027666893 0.001272060836720001
10 0.5 0.1 15.0 0.3600489284433946 0.0013369524234770423
10 0.5 0.3 0.5 0.5208552833518363 0.0006159730119421227
10 0.5 0.3 1.0 0.5158033220795165 0.0006959567896090734
10 0.5 0.3 1.5 0.4925024552225496 0.0008946925095769772
10 0.5 0.3 2.0 0.47429971387261294 0.0009348359320691432
10 0.5 0.3 2.5 0.4604820066864219 0.0009548886513688521
10 0.5 0.3 3.0 0.4510663118852785 0.0009703133284539137
10 0.5 0.3 3.5 0.43899406986414363 0.0009723236842269337
10 0.5 0.3 4.0 0.43030674530162777 0.0009728074073897692
10 0.5 0.3 4.5 0.42227578439105135 0.0009850553178004514
10 0.5 0.3 5.0 0.41540507985791 0.0010309131094092638
10 0.5 0.3 5.5 0.41067683145557393 0.0010060347887931725
10 0.5 0.3 6.0 0.4028477550960031 0.0009901910300020506
10 0.5 0.3 6.5 0.399140091986145 0.0010388461204067787
10 0.5 0.3 7.0 0.3961524527590567 0.0010452902116228594
10 0.5 0.3 7.5 0.39035662809433713 0.0010255968141427284
10 0.5 0.3 8.0 0.38438934567203276 0.0010448528829816125
10 0.5 0.3 8.5 0.38356512404186494 0.001076035909540252
10 0.5 0.3 9.0 0.3801822229665717 0.0010557084727856251
10 0.5 0.3 9.5 0.3786215414538058 0.0010908308483960993
10 0.5 0.3 10.0 0.37456241779210403 0.0010968324803715779
10 0.5 0.3 10.5 0.3756793399526362 0.001130964355978167
10 0.5 0.3 11.0 0.372119402313487 0.0011707536282479197
10 0.5 0.3 11.5 0.37174547415330755 0.0011148738388664326
10 0.5 0.3 12.0 0.3696202364855355 0.001169739293736158
10 0.5 0.3 12.5 0.36939207775980576 0.001217987947496059
10 0.5 0.3 13.0 0.3671581390573639 0.0012508874465759446
10 0.5 0.3 13.5 0.3627712601420625 0.0012457384366926672
10 0.5 0.3 14.0 0.3652924454627449 0.001213160450219501
10 0.5 0.3 14.5 0.3662997005297745 0.0012368536183564368
10 0.5 0.3 15.0 0.3616080704217851 0.001248055548542005
10 0.5 0.5 0.5 0.5200712072565357 0.0006159814053317415
10 0.5 0.5 1.0 0.5058267559825059 0.000788691463981047
10 0.5 0.5 1.5 0.4898533570523458 0.0008921832163132205
10 0.5 0.5 2.0 0.47645052969793494 0.000880154233171456
10 0.5 0.5 2.5 0.46344878747917584 0.0009565939006800879
10 0.5 0.5 3.0 0.4541533165006423 0.0009357679751431529
10 0.5 0.5 3.5 0.441500704466488 0.0009290861530855024
10 0.5 0.5 4.0 0.4346111761915715 0.0009386550556082878
10 0.5 0.5 4.5 0.4241831594201052 0.0009662156753925082
10 0.5 0.5 5.0 0.41785602664375837 0.0010029315215470244
10 0.5 0.5 5.5 0.40922161527848755 0.0009625669961345728
10 0.5 0.5 6.0 0.40405948002245373 0.0010016735271930987
10 0.5 0.5 6.5 0.3979208752336859 0.0010645200394656454
10 0.5 0.5 7.0 0.3928947216829656 0.0010204715103363112
10 0.5 0.5 7.5 0.3890417844932725 0.0009870141646565384
10 0.5 0.5 8.0 0.38851600225465993 0.0010308150380136589
10 0.5 0.5 8.5 0.38438848293256855 0.0010723424108959117
10 0.5 0.5 9.0 0.38224806938690314 0.0010825914728740625
10 0.5 0.5 9.5 0.38046678570710285 0.0011326161883744924
10 0.5 0.5 10.0 0.37820336550087 0.00111835256760195
10 0.5 0.5 10.5 0.37664039780308345 0.001112492689035893
10 0.5 0.5 11.0 0.3733639466302547 0.0011436650181867658
10 0.5 0.5 11.5 0.36921034390287594 0.0011712486207399902
10 0.5 0.5 12.0 0.37034921649308084 0.0011546344204911689
10 0.5 0.5 12.5 0.36748451569109314 0.0011597270658817418
10 0.5 0.5 13.0 0.36481238500261365 0.0012594996697023815
10 0.5 0.5 13.5 0.365044065011691 0.001194373020408346
10 0.5 0.5 14.0 0.3637942352843275 0.0012595972230925107
10 0.5 0.5 14.5 0.36451043499305785 0.0012409442542926567
10 0.5 0.5 15.0 0.3608132195394967 0.0012474720353553848
10 0.5 0.8 0.5 0.5094205587329991 0.000673392943144927
10 0.5 0.8 1.0 0.49698162652667677 0.0008642647467575713
10 0.5 0.8 1.5 0.4818836295571735 0.0009011628608384584
10 0.5 0.8 2.0 0.47520867351789137 0.0009001659322660294
10 0.5 0.8 2.5 0.4694519436925878 0.0008642783170395763
10 0.5 0.8 3.0 0.45842783164266704 0.0008964517635774843
10 0.5 0.8 3.5 0.44912778566553535 0.000974600515971084
10 0.5 0.8 4.0 0.4379949749444353 0.0009743597574412526
10 0.5 0.8 4.5 0.4303794994680416 0.0009993590346597284
10 0.5 0.8 5.0 0.4215365379633833 0.0010099120687523
10 0.5 0.8 5.5 0.413500130801964 0.001006043149840499
10 0.5 0.8 6.0 0.4097363849751132 0.0009822277165208225
10 0.5 0.8 6.5 0.40220109473102 0.000993785175814293
10 0.5 0.8 7.0 0.39566993555437197 0.0009910034020854865
10 0.5 0.8 7.5 0.3923742130731894 0.001013518912697814
10 0.5 0.8 8.0 0.3887915593080221 0.001073204216704723
10 0.5 0.8 8.5 0.3843934408661444 0.001093258650248208
10 0.5 0.8 9.0 0.38394699084834816 0.0010529029121320215
10 0.5 0.8 9.5 0.38096490752378454 0.0010741135647025545
10 0.5 0.8 10.0 0.37729233838288095 0.0011324953698728939
10 0.5 0.8 10.5 0.37557328405805734 0.0011187103125701228
10 0.5 0.8 11.0 0.37293534591405436 0.0010963033082631746
10 0.5 0.8 11.5 0.3720038245996787 0.001129369764576429
10 0.5 0.8 12.0 0.36909979504383955 0.001131990224128978
10 0.5 0.8 12.5 0.3655560268199836 0.0012391544784203625
10 0.5 0.8 13.0 0.36571233972936995 0.001149104995209144
10 0.5 0.8 13.5 0.3652233642681931 0.0012293316995821907
10 0.5 0.8 14.0 0.36338377627212803 0.0012878422530915301
10 0.5 0.8 14.5 0.3601333069833986 0.0012689903897020363
10 0.5 0.8 15.0 0.36418170051420373 0.001282607427409841
10 0.5 1.0 0.5 0.5027299333654615 0.0007070972193717581
10 0.5 1.0 1.0 0.4971355763168914 0.0008729239423449094
10 0.5 1.0 1.5 0.48081817247419434 0.0008926369313605468
10 0.5 1.0 2.0 0.47549851064640536 0.0008409361896878912
10 0.5 1.0 2.5 0.4691168038717321 0.0008659649720087404
10 0.5 1.0 3.0 0.46167683947668225 0.0008720323456525358
10 0.5 1.0 3.5 0.45428472091861094 0.0009076921888823707
10 0.5 1.0 4.0 0.4443933759796055 0.0009388453332498961
10 0.5 1.0 4.5 0.4356255365612257 0.0009671173146253546
10 0.5 1.0 5.0 0.4268984854331186 0.0010031368102110198
10 0.5 1.0 5.5 0.41848059977291036 0.0009915990566220767
10 0.5 1.0 6.0 0.4095156814937325 0.000989089034131475
10 0.5 1.0 6.5 0.4037526281292505 0.0010036524353615307
10 0.5 1.0 7.0 0.3988056894587053 0.0010293535314422385
10 0.5 1.0 7.5 0.3940451605141761 0.0010326095768790114
10 0.5 1.0 8.0 0.3914855714329239 0.0010200152711982056
10 0.5 1.0 8.5 0.38725888809639114 0.0010565288723910792
10 0.5 1.0 9.0 0.3842055219550266 0.0011097987992667428
10 0.5 1.0 9.5 0.37876758426372636 0.0011472593533043134
10 0.5 1.0 10.0 0.37777663425573527 0.001136703637115005
10 0.5 1.0 10.5 0.37339896568350206 0.0012831997710013006
10 0.5 1.0 11.0 0.3722520762816742 0.0012895764417037404
10 0.5 1.0 11.5 0.36974770946402086 0.0012979437819601472
10 0.5 1.0 12.0 0.3693849980295706 0.0012771462631630864
10 0.5 1.0 12.5 0.3653020863219368 0.0014514418202595854
10 0.5 1.0 13.0 0.36194969422877743 0.0015673399600523686
10 0.5 1.0 13.5 0.35920004069189476 0.001673723381902748
10 0.5 1.0 14.0 0.3582759711848945 0.0016712922966233802
10 0.5 1.0 14.5 0.35901983600888404 0.0016433835022270562
10 0.5 1.0 15.0 0.3509976945754936 0.0019339551884205882
10 0.8 0.1 0.5 0.518187516668889 0.0007607955095583965
10 0.8 0.1 1.0 0.5027305489067735 0.0008168984874525294
10 0.8 0.1 1.5 0.4782477138345746 0.0009888613863689188
10 0.8 0.1 2.0 0.45572938396355056 0.0009763403173274346
10 0.8 0.1 2.5 0.4440414669934098 0.0009514928657753777
10 0.8 0.1 3.0 0.4310406821623006 0.0009185593171173005
10 0.8 0.1 3.5 0.42239024624151883 0.0008786411908719745
10 0.8 0.1 4.0 0.4172184584983304 0.000888327895368602
10 0.8 0.1 4.5 0.41275930776088593 0.0009098414529192034
10 0.8 0.1 5.0 0.40644472799850034 0.0008860520369542648
10 0.8 0.1 5.5 0.401603452094499 0.0009014766179924459
10 0.8 0.1 6.0 0.3967388246474575 0.0009184938524610769
10 0.8 0.1 6.5 0.393918190073411 0.0009529259663326091
10 0.8 0.1 7.0 0.3911420366090308 0.0009526254959651435
10 0.8 0.1 7.5 0.3887934096100195 0.0010042779154208446
10 0.8 0.1 8.0 0.3858964234966537 0.0010045095149917894
10 0.8 0.1 8.5 0.3836097395172259 0.0010532666080344485
10 0.8 0.1 9.0 0.3811017765717754 0.001035245882410821
10 0.8 0.1 9.5 0.3787550691800045 0.0010764460875759064
10 0.8 0.1 10.0 0.3748059970710688 0.0011162608973553482
10 0.8 0.1 10.5 0.37418073276255825 0.0011407748217041808
10 0.8 0.1 11.0 0.37268505839848215 0.0011708042268544147
10 0.8 0.1 11.5 0.36906617093507693 0.0012310805572531705
10 0.8 0.1 12.0 0.36923110042955026 0.0012372698368567933
10 0.8 0.1 12.5 0.3671858970715209 0.001227733224067569
10 0.8 0.1 13.0 0.3690466924208475 0.001252512433166526
10 0.8 0.1 13.5 0.36638393892453225 0.0012644272570688695
10 0.8 0.1 14.0 0.3653208655334172 0.0012444721199794985
10 0.8 0.1 14.5 0.36642670824161316 0.0012435456575026346
10 0.8 0.1 15.0 0.3636846756482517 0.0012937201480768613
10 0.8 0.3 0.5 0.516374925455897 0.0006533445819892804
10 0.8 0.3 1.0 0.5033571210755625 0.0008093350273126688
10 0.8 0.3 1.5 0.47887565132755905 0.0009612377893014556
10 0.8 0.3 2.0 0.4568249573796863 0.0010016861847304238
10 0.8 0.3 2.5 0.4450655899182836 0.0009541339923373318
10 0.8 0.3 3.0 0.43416111912380784 0.0008951632007573728
10 0.8 0.3 3.5 0.42499436830491316 0.0008604645094786489
10 0.8 0.3 4.0 0.4191353795354884 0.0009295763387671993
10 0.8 0.3 4.5 0.4126299229395096 0.0009007982712827662
10 0.8 0.3 5.0 0.4070441770718583 0.0009013198315485521
10 0.8 0.3 5.5 0.40236247023762317 0.0008942349522955844
10 0.8 0.3 6.0 0.39756233383943335 0.0008902271661325589
10 0.8 0.3 6.5 0.39342252441691145 0.0009499184944395657
10 0.8 0.3 7.0 0.390819034425496 0.0009458708790409118
10 0.8 0.3 7.5 0.38746099428953756 0.0009611307388173869
10 0.8 0.3 8.0 0.38389918112198124 0.0009970291823792278
10 0.8 0.3 8.5 0.38268928936899493 0.0010137720184163427
10 0.8 0.3 9.0 0.380984409620877 0.0010673370861457566
10 0.8 0.3 9.5 0.3782013306442051 0.0011132191731815602
10 0.8 0.3 10.0 0.37486033993026346 0.0011626970641314596
10 0.8 0.3 10.5 0.37637896108556296 0.0010919377682004656
10 0.8 0.3 11.0 0.3747444064505335 0.0011518566882719992
10 0.8 0.3 11.5 0.37137381189418933 0.001116871180051365
10 0.8 0.3 12.0 0.37074054442200394 0.0012165600525808151
10 0.8 0.3 12.5 0.3673586648733338 0.0012119861148029772
10 0.8 0.3 13.0 0.3660231756269217 0.0012593902405922217
10 0.8 0.3 13.5 0.3677826205784189 0.0012432069552144993
10 0.8 0.3 14.0 0.3658677692622532 0.0012424682303230792
10 0.8 0.3 14.5 0.3620921144054749 0.0013121728995093447
10 0.8 0.3 15.0 0.36373034328435333 0.0013022022066756223
10 0.8 0.5 0.5 0.517876394357638 0.0005815500341339886
10 0.8 0.5 1.0 0.4977170022430875 0.0007989467752178138
10 0.8 0.5 1.5 0.47879441197365774 0.0009091253492114177
10 0.8 0.5 2.0 0.45999848350384664 0.0009416479160797886
10 0.8 0.5 2.5 0.4473051014670893 0.0009233014485667422
10 0.8 0.5 3.0 0.4364448337500712 0.0009211372413785863
10 0.8 0.5 3.5 0.4268147199984341 0.0008780937953342113
10 0.8 0.5 4.0 0.4213855649523807 0.0009161586384163099
10 0.8 0.5 4.5 0.412911540861833 0.0009087847521954179
10 0.8 0.5 5.0 0.40601296353042726 0.0009174796653956022
10 0.8 0.5 5.5 0.4031120054532332 0.0008944326363331854
10 0.8 0.5 6.0 0.39932238053402985 0.000898081556381976
10 0.8 0.5 6.5 0.3942897601086832 0.000995168169706159
10 0.8 0.5 7.0 0.39059399538579365 0.0010006342697174418
10 0.8 0.5 7.5 0.38894549296133246 0.0009810027830725804
10 0.8 0.5 8.0 0.3871051661069892 0.0009728679644925899
10 0.8 0.5 8.5 0.38250049432396827 0.001049063793331196
10 0.8 0.5 9.0 0.3802276413534873 0.0010999477855886896
10 0.8 0.5 9.5 0.37807356019580257 0.0011216398795965959
10 0.8 0.5 10.0 0.378740742525205 0.0010538606740912294
10 0.8 0.5 10.5 0.37418928863996365 0.0011086197713988165
10 0.8 0.5 11.0 0.3725251209591457 0.0010944986460147952
10 0.8 0.5 11.5 0.3711959128063208 0.0011152532186245942
10 0.8 0.5 12.0 0.369024396765792 0.0011477444636641835
10 0.8 0.5 12.5 0.3685940107612005 0.001205746944649405
10 0.8 0.5 13.0 0.3673993027664654 0.0012146570402521203
10 0.8 0.5 13.5 0.36674814326553934 0.001242225958613456
10 0.8 0.5 14.0 0.3650459510196515 0.0012266785938820667
10 0.8 0.5 14.5 0.3641553055148575 0.0013263279473197294
10 0.8 0.5 15.0 0.36460474450608776 0.0012591646489241886
10 0.8 0.8 0.5 0.5107477631235123 0.00064780422637946
10 0.8 0.8 1.0 0.49808459669686894 0.0008365264917641638
10 0.8 0.8 1.5 0.47753259898502554 0.0008784563271552707
10 0.8 0.8 2.0 0.46650784927965716 0.0008922829358362611
10 0.8 0.8 2.5 0.4536707808660075 0.0009239372137858003
10 0.8 0.8 3.0 0.4454656432773856 0.0008917019031953058
10 0.8 0.8 3.5 0.434688742631196 0.0009515408281187304
10 0.8 0.8 4.0 0.4256783836284612 0.0009039032128800544
10 0.8 0.8 4.5 0.4174573583452199 0.000890352182794216
10 0.8 0.8 5.0 0.4115282064855268 0.0008872608908471953
10 0.8 0.8 5.5 0.40562823480637006 0.0009397531382257267
10 0.8 0.8 6.0 0.39966246337668665 0.0009404338214175707
10 0.8 0.8 6.5 0.3969003546516097 0.0009504488286753191
10 0.8 0.8 7.0 0.39202699854944334 0.0009692062662407221
10 0.8 0.8 7.5 0.39048473920655863 0.0010205104500149217
10 0.8 0.8 8.0 0.3866179738873361 0.0010432627220310915
10 0.8 0.8 8.5 0.38408704037564056 0.000983712243608124
10 0.8 0.8 9.0 0.3805488224350432 0.001054471075218159
10 0.8 0.8 9.5 0.3798968528494297 0.0010281238847973052
10 0.8 0.8 10.0 0.37671701626461035 0.0010615528202219185
10 0.8 0.8 10.5 0.3740586457145843 0.0010645469518922258
10 0.8 0.8 11.0 0.37552627597906263 0.001094888557725181
10 0.8 0.8 11.5 0.3732658828151248 0.0011903928957718705
10 0.8 0.8 12.0 0.370880055933237 0.0011718013584619865
10 0.8 0.8 12.5 0.36843867693325827 0.001249354932612046
10 0.8 0.8 13.0 0.36841214425094826 0.001179240709074252
10 0.8 0.8 13.5 0.3657400446453866 0.0013044198782628392
10 0.8 0.8 14.0 0.3666200402342288 0.0012594701134706007
10 0.8 0.8 14.5 0.3662869067501089 0.001257521404281293
10 0.8 0.8 15.0 0.36280667119778 0.0013206028045553392
10 0.8 1.0 0.5 0.5046647437533377 0.0007008608531528322
10 0.8 1.0 1.0 0.49792748060476427 0.0008475557111307382
10 0.8 1.0 1.5 0.47961151417856107 0.0008839748234115078
10 0.8 1.0 2.0 0.4669375186286425 0.0008910670627807141
10 0.8 1.0 2.5 0.4582099444568816 0.000884615401151383
10 0.8 1.0 3.0 0.44897825947074016 0.0008552126336035392
10 0.8 1.0 3.5 0.439916073177767 0.0009351498557438626
10 0.8 1.0 4.0 0.4301332321972579 0.0009184691892081083
10 0.8 1.0 4.5 0.4232623858938184 0.0009135001931169648
10 0.8 1.0 5.0 0.4135470613291419 0.0008911351371599344
10 0.8 1.0 5.5 0.4073645757498971 0.000923602265296213
10 0.8 1.0 6.0 0.40308945846337546 0.0009550531852635485
10 0.8 1.0 6.5 0.3973068028443427 0.0009061234313353939
10 0.8 1.0 7.0 0.3935538754351949 0.0009397114263612067
10 0.8 1.0 7.5 0.391228341375539 0.0009856407885018915
10 0.8 1.0 8.0 0.3858483215693486 0.001032162403334916
10 0.8 1.0 8.5 0.38471364403843245 0.000954058618756878
10 0.8 1.0 9.0 0.38086999393730686 0.0011660452454280237
10 0.8 1.0 9.5 0.3784633322501541 0.0011126612274127597
10 0.8 1.0 10.0 0.3745559486159437 0.001096242385797345
10 0.8 1.0 10.5 0.3733883942989118 0.0011260412563777124
10 0.8 1.0 11.0 0.3706910891587121 0.0012527113757302539
10 0.8 1.0 11.5 0.37097186461355813 0.001381210418347282
10 0.8 1.0 12.0 0.3653943102685783 0.0015259741002213883
