# This file contains the mean IPR and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in m=0 for this disordered systems.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, α, mean_r_statistic, std_error
 
N, hj, δ, α, -log2(IPR), std_error
12 0.5 0.5 0.8 8.042644159928145 0.0021917406671022846
12 0.5 0.5 1.0 8.01177484049413 0.0026049069012681523
12 0.5 0.5 1.2 7.955499492634073 0.00359021104410897
12 0.5 0.5 1.4 7.850528275578611 0.005180094093028851
12 0.5 0.5 1.6 7.744151971084911 0.007358358624925602
12 0.5 0.5 1.8 7.6269140969621425 0.009840606490507166
12 0.5 0.5 2.0 7.485290853965565 0.011683580983329238
12 0.5 0.5 2.2 7.300257697345034 0.014436585863714001
12 0.5 0.5 2.4 7.119464988185456 0.016125722384870637
12 0.5 0.5 2.6 6.902378255028294 0.018829956838674777
12 0.5 0.5 2.8 6.729042451192254 0.021275401932858953
12 0.5 0.5 3.0 6.49701721316821 0.022653220503451994
12 0.5 0.8 0.0 6.692187850521578 0.0038506208920481228
12 0.5 0.8 0.2 7.282639196552369 0.004412587752992696
12 0.5 0.8 0.4 7.896718626208379 0.003463415955610745
12 0.5 0.8 0.6 8.009599130957762 0.00294614820714193
12 0.5 0.8 0.8 7.944543399400589 0.004507544936981181
12 0.5 0.8 1.0 7.789759768169282 0.007794497493881086
12 0.5 0.8 1.2 7.554053886294909 0.011483899245276956
12 0.5 0.8 1.4 7.302991120045345 0.01505737318856627
12 0.5 0.8 1.6 7.05156774715531 0.017227463603674633
12 0.5 0.8 1.8 6.789283121070157 0.02031621258864367
12 0.5 0.8 2.0 6.526749481149322 0.02104234263060931
12 0.5 0.8 2.2 6.25936626372374 0.022742350166451906
12 0.5 0.8 2.4 6.073222776922664 0.022920759600203133
12 0.5 0.8 2.6 5.794619781798761 0.023670780606498076
12 0.5 0.8 2.8 5.604831523653114 0.02337252200565956
12 0.5 0.8 3.0 5.388733848745545 0.022812348142002004
12 0.5 1.0 0.0 6.689196768079289 0.003991463295209742
12 0.5 1.0 0.2 7.234232344325792 0.005743941992641242
12 0.5 1.0 0.4 7.856849675710477 0.004632817905123051
12 0.5 1.0 0.6 7.911048463431011 0.00574209473194952
12 0.5 1.0 0.8 7.738439794357787 0.009781734706927371
12 0.5 1.0 1.0 7.485376227178982 0.014096048890694083
12 0.5 1.0 1.2 7.143795018443099 0.017867388638165838
12 0.5 1.0 1.4 6.864739733709008 0.019069130199112452
12 0.5 1.0 1.6 6.554805999435238 0.020791714172624223
12 0.5 1.0 1.8 6.28432201461489 0.02138293828538125
12 0.5 1.0 2.0 6.04318686844297 0.021978925628148575
12 0.5 1.0 2.2 5.819569767261076 0.022433834190327344
12 0.5 1.0 2.4 5.571252323068597 0.021101232071749198
12 0.5 1.0 2.6 5.401961789955565 0.02136296389964911
12 0.5 1.0 2.8 5.1265306093183876 0.020281444912712332
12 0.5 1.0 3.0 4.988952582758466 0.02035071437207163
12 0.8 0.0 0.0 6.354021363176814 0.007956492466762534
12 0.8 0.0 0.2 7.276481179943107 0.005591678545964648
12 0.8 0.0 0.4 7.734324332289661 0.006368072985118957
12 0.8 0.0 0.6 7.847255719741797 0.0056597099514352255
12 0.8 0.0 0.8 7.8026679691434655 0.006712458985957899
12 0.8 0.0 1.0 7.740841533116493 0.007501678185795027
12 0.8 0.0 1.2 7.6792476766550255 0.009114992650505008
12 0.8 0.0 1.4 7.565366752077675 0.010385083940827869
12 0.8 0.0 1.6 7.474893702459387 0.012724099329986662
12 0.8 0.0 1.8 7.323769667991475 0.015584421405496306
12 0.8 0.0 2.0 7.243180441167567 0.018304759347671624
12 0.8 0.0 2.2 7.180061288616803 0.01989952102566489
12 0.8 0.0 2.4 7.11389079480004 0.021985928472226687
12 0.8 0.0 2.6 7.11926874364484 0.0226591254086229
12 0.8 0.0 2.8 7.096708511857495 0.02349389195412736
12 0.8 0.0 3.0 7.103413659913832 0.022996109839719094
12 0.8 0.1 0.0 6.365111297168816 0.0075878930779654475
12 0.8 0.1 0.2 7.267807949143868 0.005614989879165028
12 0.8 0.1 0.4 7.744435017560906 0.00629135334732759
12 0.8 0.1 0.6 7.840753674385096 0.00611042109753056
12 0.8 0.1 0.8 7.812424031345454 0.006459359055998472
12 0.8 0.1 1.0 7.750493469396701 0.007233291396336767
12 0.8 0.1 1.2 7.66408200305536 0.008830201225858224
12 0.8 0.1 1.4 7.54391138213048 0.010837425767440874
12 0.8 0.1 1.6 7.44074806492199 0.013440963809474266
12 0.8 0.1 1.8 7.36042426173518 0.015677018237652905
12 0.8 0.1 2.0 7.234710943343063 0.018054132870102994
12 0.8 0.1 2.2 7.19878060578693 0.019712511771947265
12 0.8 0.1 2.4 7.131231083531669 0.022006733511247975
12 0.8 0.1 2.6 7.108369415277325 0.02252285352349655
12 0.8 0.1 2.8 7.059014781184287 0.02473860089367604
12 0.8 0.1 3.0 7.071070022721014 0.024235814574564574
12 0.8 0.3 0.0 6.367431658974896 0.007945234904184017
12 0.8 0.3 0.2 7.268364466234751 0.005655710526515055
12 0.8 0.3 0.4 7.750128633129594 0.006179470051168343
12 0.8 0.3 0.6 7.829838706927873 0.006435515445606332
12 0.8 0.3 0.8 7.801546770682586 0.006258158475050753
12 0.8 0.3 1.0 7.749476311199477 0.007252715143259783
12 0.8 0.3 1.2 7.666079905787073 0.00881422174219013
12 0.8 0.3 1.4 7.526886810994504 0.011444455630655766
12 0.8 0.3 1.6 7.4006188692873 0.013347559809506932
12 0.8 0.3 1.8 7.246293212488963 0.01684645815613828
12 0.8 0.3 2.0 7.155950732367332 0.01847545025813844
12 0.8 0.3 2.2 7.0286671904561215 0.020847746820637378
12 0.8 0.3 2.4 6.925328662310648 0.02218113153286011
12 0.8 0.3 2.6 6.875350818982047 0.023896258437686967
12 0.8 0.3 2.8 6.747655359413507 0.023757005404836246
12 0.8 0.3 3.0 6.599158804786136 0.02557395946107512
12 0.8 0.5 0.0 6.363153160038085 0.00749801028921549
12 0.8 0.5 0.2 7.251439057985234 0.006263054433975861
12 0.8 0.5 0.4 7.750671372881256 0.006206014960321794
12 0.8 0.5 0.6 7.835544556546461 0.006166869444250043
12 0.8 0.5 0.8 7.803571390504004 0.00633100766084554
12 0.8 0.5 1.0 7.717435365734061 0.007451285932347661
12 0.8 0.5 1.2 7.616299664234438 0.008967957598235852
12 0.8 0.5 1.4 7.422073874536341 0.011751830642375137
12 0.8 0.5 1.6 7.214228933446224 0.014684552992131183
12 0.8 0.5 1.8 6.982091223162294 0.017784832438062104
12 0.8 0.5 2.0 6.736895079321291 0.020310016784876938
12 0.8 0.5 2.2 6.483876076078711 0.02275779299811151
12 0.8 0.5 2.4 6.275057921178387 0.024387772431164172
12 0.8 0.5 2.6 6.043645094224311 0.02503620276973781
12 0.8 0.5 2.8 5.858338757702284 0.027083311558053956
12 0.8 0.5 3.0 5.657974471740255 0.026897958796151405
12 0.8 0.8 0.0 6.356419521330083 0.00780900886288806
12 0.8 0.8 0.2 7.258253112515107 0.006556122973465685
12 0.8 0.8 0.4 7.742557701671397 0.006552008816156666
12 0.8 0.8 0.6 7.801485789354955 0.006021082648656871
12 0.8 0.8 0.8 7.744504751364894 0.006874883910212073
12 0.8 0.8 1.0 7.525315017027416 0.009847995060808934
12 0.8 0.8 1.2 7.2367563609793075 0.014395069334048223
12 0.8 0.8 1.4 6.858911751315608 0.018911424119170198
12 0.8 0.8 1.6 6.485866748114982 0.020523794243363737
12 0.8 0.8 1.8 6.137207756977643 0.023290058779323573
12 0.8 0.8 2.0 5.85765039675313 0.02520633187005237
12 0.8 0.8 2.2 5.522294710772088 0.026152002043834794
12 0.8 0.8 2.4 5.247016646281085 0.025924837142000227
12 0.8 0.8 2.6 5.040795485799876 0.025748634566897518
12 0.8 0.8 2.8 4.83921026889812 0.02514031750894106
12 0.8 0.8 3.0 4.6288351163052734 0.02352383852342613
12 0.8 1.0 0.0 6.364376360532857 0.007603291777428565
12 0.8 1.0 0.2 7.259902827114388 0.007225034080545024
12 0.8 1.0 0.4 7.727693068990358 0.007099330034549381
12 0.8 1.0 0.6 7.736373328152444 0.0077041499200344735
12 0.8 1.0 0.8 7.5308700926352525 0.01120031638512917
12 0.8 1.0 1.0 7.1898172599236885 0.016239008005910868
12 0.8 1.0 1.2 6.822686242496762 0.019740970545633427
12 0.8 1.0 1.4 6.420550674110735 0.022802544689036048
12 0.8 1.0 1.6 5.988312802643437 0.02424275588239506
12 0.8 1.0 1.8 5.632268519010608 0.024113517765928814
12 0.8 1.0 2.0 5.374891809190257 0.02462974421544165
12 0.8 1.0 2.2 5.111341506906306 0.0235775878628595
12 0.8 1.0 2.4 4.863240026789851 0.023127554223485856
12 0.8 1.0 2.6 4.689278711104517 0.022262953010389323
12 0.8 1.0 2.8 4.481273534904298 0.020703269524567854
12 0.8 1.0 3.0 4.327643202105251 0.020486406921447015
12 1.0 0.0 0.0 6.108341679599845 0.010142256682677979
12 1.0 0.0 0.2 7.052791984410294 0.00985243901253817
12 1.0 0.0 0.4 7.499679146860652 0.010425018926534425
12 1.0 0.0 0.6 7.602601418326012 0.010187824262283898
12 1.0 0.0 0.8 7.5579987473329115 0.010925627765682951
12 1.0 0.0 1.0 7.475512204248269 0.011364382773281815
12 1.0 0.0 1.2 7.3184385324660175 0.013844024125435813
12 1.0 0.0 1.4 7.1619603102037 0.0167885294374316
12 1.0 0.0 1.6 6.963670654457805 0.019351652791539473
12 1.0 0.0 1.8 6.741887923673 0.023157230091551236
12 1.0 0.0 2.0 6.605631727543263 0.026298711884661888
12 1.0 0.0 2.2 6.447682096583968 0.028958021483310486
12 1.0 0.0 2.4 6.369088010488986 0.030875669299290087
12 1.0 0.0 2.6 6.338379742006461 0.032279015341474565
12 1.0 0.0 2.8 6.289326537134951 0.03222517153275315
12 1.0 0.0 3.0 6.279087913511009 0.03399206444920105
12 1.0 0.1 0.0 6.098939398619358 0.00981350141318665
12 1.0 0.1 0.2 7.038250687876781 0.010185643511705242
12 1.0 0.1 0.4 7.5242233254411675 0.010109275367007923
12 1.0 0.1 0.6 7.596708410441967 0.010165101848724187
12 1.0 0.1 0.8 7.556500212849434 0.01085348826758237
12 1.0 0.1 1.0 7.4642399662053345 0.011367344717435703
12 1.0 0.1 1.2 7.3317076054614585 0.014164047408879617
12 1.0 0.1 1.4 7.146844295790174 0.017035676475268206
12 1.0 0.1 1.6 6.9384778428467415 0.02023438230238486
12 1.0 0.1 1.8 6.779787522319446 0.02303523695254497
12 1.0 0.1 2.0 6.651614050414429 0.025153808012336312
12 1.0 0.1 2.2 6.526923334807942 0.027731399665108243
12 1.0 0.1 2.4 6.401233486164932 0.030387795100916125
12 1.0 0.1 2.6 6.371616350297644 0.0322616515115724
12 1.0 0.1 2.8 6.270964128135729 0.03237590706223619
12 1.0 0.1 3.0 6.217111097841607 0.033929671078969145
12 1.0 0.3 0.0 6.082377133510565 0.010385043751146485
12 1.0 0.3 0.2 7.048730375254252 0.010271001068747522
12 1.0 0.3 0.4 7.523678365772353 0.01016473318345241
12 1.0 0.3 0.6 7.593790399316012 0.010355288588057803
12 1.0 0.3 0.8 7.56709584448977 0.010521686634474139
12 1.0 0.3 1.0 7.45415953203856 0.012209736537894101
12 1.0 0.3 1.2 7.334921178247395 0.014202361668605534
12 1.0 0.3 1.4 7.0920287750230875 0.016931068082869
12 1.0 0.3 1.6 6.932541350246847 0.0189221313614854
12 1.0 0.3 1.8 6.727989291231045 0.022216671090938608
12 1.0 0.3 2.0 6.496202191591551 0.02554553123862351
12 1.0 0.3 2.2 6.305185922612354 0.028034379820518297
12 1.0 0.3 2.4 6.213008387187934 0.02907871201313442
12 1.0 0.3 2.6 6.0603435336071305 0.03148809711548532
12 1.0 0.3 2.8 5.934265883449021 0.03076752710476024
12 1.0 0.3 3.0 5.858037366813506 0.030721513579467747
12 1.0 0.5 0.0 6.094417751060147 0.010126208026064867
12 1.0 0.5 0.2 7.048148579987107 0.010012231326319511
12 1.0 0.5 0.4 7.526309783361853 0.009859129113781034
12 1.0 0.5 0.6 7.597609267478678 0.01021234703111283
12 1.0 0.5 0.8 7.554240923146337 0.009874612536794286
12 1.0 0.5 1.0 7.4552311455219735 0.011455559616796505
12 1.0 0.5 1.2 7.297724661372293 0.01293752765723543
12 1.0 0.5 1.4 7.023803635266214 0.01665898616073898
12 1.0 0.5 1.6 6.731323862166602 0.02050672272465994
12 1.0 0.5 1.8 6.447342927639561 0.022872067132120096
12 1.0 0.5 2.0 6.131472460380379 0.025324212442278872
12 1.0 0.5 2.2 5.87851516812597 0.02682855213382468
12 1.0 0.5 2.4 5.632767272088106 0.027462152944334062
12 1.0 0.5 2.6 5.434295918383743 0.02813535747298761
12 1.0 0.5 2.8 5.204739384239901 0.02823237538450264
12 1.0 0.5 3.0 5.018663236910107 0.028126531903124075
12 1.0 0.8 0.0 6.101324274117511 0.009918442178851787
12 1.0 0.8 0.2 7.074070894401813 0.009954896281218635
12 1.0 0.8 0.4 7.532768849044346 0.009890863239085484
12 1.0 0.8 0.6 7.6047040777567565 0.009450953125772434
12 1.0 0.8 0.8 7.50393492252369 0.009870374343996588
12 1.0 0.8 1.0 7.274043523339683 0.01290690221838436
12 1.0 0.8 1.2 6.896467367859569 0.017710616767825444
12 1.0 0.8 1.4 6.528226028259917 0.019856021654662964
12 1.0 0.8 1.6 6.066623912635548 0.022998238839801417
12 1.0 0.8 1.8 5.684854012578595 0.024624902485937513
12 1.0 0.8 2.0 5.400909293503576 0.0266767109061148
12 1.0 0.8 2.2 5.0339315710056525 0.025601842499581254
12 1.0 0.8 2.4 4.764114471087828 0.02517908454499278
12 1.0 0.8 2.6 4.625556825070888 0.025214853625386037
12 1.0 0.8 2.8 4.411749232568323 0.024089472828932163
12 1.0 0.8 3.0 4.193584512058618 0.02256873243301432
12 1.0 1.0 0.0 6.087074821533755 0.010411844210161596
12 1.0 1.0 0.2 7.10830621879557 0.010262918050771428
12 1.0 1.0 0.4 7.530757428089025 0.01026552723893532
12 1.0 1.0 0.6 7.5228273920907585 0.010573462629863372
12 1.0 1.0 0.8 7.328849631906367 0.013845304605036772
12 1.0 1.0 1.0 6.970827210701424 0.017422429008290184
12 1.0 1.0 1.2 6.497994347070547 0.02161569167193961
12 1.0 1.0 1.4 6.108916878899851 0.023711197952888313
12 1.0 1.0 1.6 5.632418962905924 0.025770685004853324
12 1.0 1.0 1.8 5.28831144773901 0.02420296189757312
12 1.0 1.0 2.0 4.965192524033731 0.023799957751742727
12 1.0 1.0 2.2 4.680325488862396 0.02361675619631667
12 1.0 1.0 2.4 4.493781745973439 0.02320175007640414
12 1.0 1.0 2.6 4.289929281352842 0.021769712252296118
12 1.0 1.0 2.8 4.114314155202056 0.020984161975634814
12 1.0 1.0 3.0 3.989229592565746 0.01979816256767911
12 1.2 0.0 0.0 5.833717910289505 0.01261658509398493
12 1.2 0.0 0.2 6.754324923190591 0.014496854322763913
12 1.2 0.0 0.4 7.215528007964444 0.014812979330982808
12 1.2 0.0 0.6 7.318310220693687 0.014527959808764647
12 1.2 0.0 0.8 7.213516817407899 0.01562811518784597
12 1.2 0.0 1.0 7.110676728461831 0.01647104767574808
12 1.2 0.0 1.2 6.933497937618423 0.018506445689768957
12 1.2 0.0 1.4 6.676711485060796 0.02147918139974926
12 1.2 0.0 1.6 6.420878473072833 0.025430928999292828
12 1.2 0.0 1.8 6.177812816360321 0.02799835686746393
12 1.2 0.0 2.0 5.938428506164288 0.03164640393061816
12 1.2 0.0 2.2 5.731435708115797 0.03366487533732066
12 1.2 0.0 2.4 5.655491256450097 0.03538459838703034
12 1.2 0.0 2.6 5.541941253170595 0.03664913813414332
12 1.2 0.0 2.8 5.4185262439061255 0.03873671848157449
12 1.2 0.0 3.0 5.366243323499428 0.037943312965196846
12 1.2 0.1 0.0 5.813301229140312 0.012521926824445641
12 1.2 0.1 0.2 6.7712490230478215 0.014298195656415734
12 1.2 0.1 0.4 7.207398470630798 0.014731670122608473
12 1.2 0.1 0.6 7.267195372157594 0.014907216523061501
12 1.2 0.1 0.8 7.218631035263825 0.015826877600903635
12 1.2 0.1 1.0 7.104655263471596 0.016710227730575823
12 1.2 0.1 1.2 6.913443900278861 0.019623743812131583
12 1.2 0.1 1.4 6.639695511776888 0.02253558708453997
12 1.2 0.1 1.6 6.426804454178531 0.025421610613648137
12 1.2 0.1 1.8 6.19272547473292 0.028419744082530424
12 1.2 0.1 2.0 5.888259474834057 0.03155689269923066
12 1.2 0.1 2.2 5.719509831134812 0.033306964379682426
12 1.2 0.1 2.4 5.566900202376925 0.03306816770040647
12 1.2 0.1 2.6 5.560102853993065 0.0376577691523168
12 1.2 0.1 2.8 5.450282326572874 0.03853122112627219
12 1.2 0.1 3.0 5.445943704510873 0.038194655086587516
12 1.2 0.3 0.0 5.8246314267740615 0.012442603813945513
12 1.2 0.3 0.2 6.793557352436484 0.01348650589833759
12 1.2 0.3 0.4 7.1980309503779605 0.01497413614267417
12 1.2 0.3 0.6 7.304536060209747 0.014605131723382458
12 1.2 0.3 0.8 7.248090725822706 0.015013172793968901
12 1.2 0.3 1.0 7.089359701537135 0.016455452792127626
12 1.2 0.3 1.2 6.937858812664926 0.01894914260477939
12 1.2 0.3 1.4 6.658529077984554 0.02138487378782185
12 1.2 0.3 1.6 6.388923878860636 0.024067122322978054
12 1.2 0.3 1.8 6.115618476411276 0.027453290079572652
12 1.2 0.3 2.0 5.859611806693552 0.030530108268765798
12 1.2 0.3 2.2 5.646835703350376 0.03348417661613426
12 1.2 0.3 2.4 5.495475656374372 0.03375141598779105
12 1.2 0.3 2.6 5.332030031820076 0.03453995352902664
12 1.2 0.3 2.8 5.185777389903072 0.03513540528587417
12 1.2 0.3 3.0 5.137126204252383 0.03477670974959825
12 1.2 0.5 0.0 5.831430194033287 0.012957778983056037
12 1.2 0.5 0.2 6.778882426878648 0.014011474639908553
12 1.2 0.5 0.4 7.230921859302469 0.014486578634419106
12 1.2 0.5 0.6 7.308573989417147 0.013928955300488297
12 1.2 0.5 0.8 7.247325244083488 0.01501908472147467
12 1.2 0.5 1.0 7.127288878477668 0.015915296348603676
12 1.2 0.5 1.2 6.873345336538737 0.01855627093828536
12 1.2 0.5 1.4 6.574065408184914 0.021387354626557376
12 1.2 0.5 1.6 6.2211197514166425 0.023871615252720985
12 1.2 0.5 1.8 5.894411082589347 0.026552366158209908
12 1.2 0.5 2.0 5.567072823230103 0.02745571352976024
12 1.2 0.5 2.2 5.306224368219367 0.02910429749819096
12 1.2 0.5 2.4 5.043300280361501 0.029496162217466548
12 1.2 0.5 2.6 4.830420185167022 0.029152887038073737
12 1.2 0.5 2.8 4.701856645014829 0.029103301315849022
12 1.2 0.5 3.0 4.466915736830608 0.028097765449682184
12 1.2 0.8 0.0 5.81283602282725 0.012336296091549131
12 1.2 0.8 0.2 6.814709265806998 0.01340521510529232
12 1.2 0.8 0.4 7.251669457355168 0.01415746318276147
12 1.2 0.8 0.6 7.332905762064638 0.01378836106255147
12 1.2 0.8 0.8 7.223633734894857 0.013985418109821346
12 1.2 0.8 1.0 6.989222899931012 0.015323128838190687
12 1.2 0.8 1.2 6.5117614561953845 0.019806991997379855
12 1.2 0.8 1.4 6.101044991864341 0.02269754961853812
12 1.2 0.8 1.6 5.625555061151558 0.024439898481203013
12 1.2 0.8 1.8 5.259944952688313 0.024889374902702068
12 1.2 0.8 2.0 4.904783415022852 0.02650866531892258
12 1.2 0.8 2.2 4.689907798668096 0.025806055076566567
12 1.2 0.8 2.4 4.361127968844385 0.025835914966082896
12 1.2 0.8 2.6 4.175909900518623 0.025081371459270207
12 1.2 0.8 2.8 4.012903574282183 0.023768670056117738
12 1.2 0.8 3.0 3.9146272445962933 0.02399273998729945
12 1.2 1.0 0.0 5.827752606296827 0.012418183688822792
12 1.2 1.0 0.2 6.8410476745671085 0.014080596280132016
12 1.2 1.0 0.4 7.2544692456720155 0.013459337545293736
12 1.2 1.0 0.6 7.28154424977483 0.014186613732765089
12 1.2 1.0 0.8 7.066788196714591 0.015882786978009735
12 1.2 1.0 1.0 6.683101536304872 0.020432329445729258
12 1.2 1.0 1.2 6.194873809982225 0.022607507967174707
12 1.2 1.0 1.4 5.686559756112443 0.024961569138913904
12 1.2 1.0 1.6 5.249008361814561 0.025967587432261973
12 1.2 1.0 1.8 4.883449605377813 0.024349782983410485
12 1.2 1.0 2.0 4.581492748692721 0.025632173903495682
12 1.2 1.0 2.2 4.319022302087275 0.023017776802572377
12 1.2 1.0 2.4 4.109863652779772 0.022108352241902645
12 1.2 1.0 2.6 3.928792779142866 0.02056309647670653
12 1.2 1.0 2.8 3.832718663242857 0.020575603831719323
12 1.2 1.0 3.0 3.6770311722485993 0.018856729660069838
12 1.5 0.0 0.0 5.476464059663786 0.014108021465647396
12 1.5 0.0 0.2 6.296377430265192 0.018941475293008825
12 1.5 0.0 0.4 6.716008477324944 0.01975476152961858
12 1.5 0.0 0.6 6.762063931329151 0.01994589728261134
12 1.5 0.0 0.8 6.666648611687466 0.02079179703897339
12 1.5 0.0 1.0 6.4781210597931445 0.0237135831645117
12 1.5 0.0 1.2 6.263693792482506 0.024775649975796628
12 1.5 0.0 1.4 5.974109829742406 0.027435111218797267
12 1.5 0.0 1.6 5.5947722721553435 0.028783290045135097
12 1.5 0.0 1.8 5.321587402962674 0.03069293147016139
12 1.5 0.0 2.0 5.054062767663611 0.03314423738956205
12 1.5 0.0 2.2 4.8198200263005875 0.03431958171890065
12 1.5 0.0 2.4 4.650931009290922 0.03532556426646369
12 1.5 0.0 2.6 4.491623740458653 0.03668609459188698
12 1.5 0.0 2.8 4.457812266382937 0.038027565059820884
12 1.5 0.0 3.0 4.349565113060651 0.0390153158694897
12 1.5 0.1 0.0 5.440458122836333 0.01447579240932449
12 1.5 0.1 0.2 6.320398321565977 0.018360891596888786
12 1.5 0.1 0.4 6.73568242615668 0.019949267577733038
12 1.5 0.1 0.6 6.730931619466748 0.020078195245934443
12 1.5 0.1 0.8 6.697359172117669 0.021997443347802584
12 1.5 0.1 1.0 6.468781244095381 0.023127760361754526
12 1.5 0.1 1.2 6.2341612191275635 0.02601077433904997
12 1.5 0.1 1.4 5.934794061332913 0.027442566131207557
12 1.5 0.1 1.6 5.607123254728685 0.02965718292125991
12 1.5 0.1 1.8 5.3540151299789285 0.03202841502379721
12 1.5 0.1 2.0 5.026525743805534 0.034036078228718146
12 1.5 0.1 2.2 4.840035175278918 0.03493037780178482
12 1.5 0.1 2.4 4.628486153684066 0.03683238648260867
12 1.5 0.1 2.6 4.510619590146075 0.03764783575695382
12 1.5 0.1 2.8 4.440938189766049 0.03839712353166911
12 1.5 0.1 3.0 4.451839537909428 0.03905442974892449
12 1.5 0.3 0.0 5.449052504846249 0.01420335059223855
12 1.5 0.3 0.2 6.280924179781598 0.01795344413553324
12 1.5 0.3 0.4 6.6734205465605765 0.01975219379436262
12 1.5 0.3 0.6 6.790318229814247 0.019367589169632084
12 1.5 0.3 0.8 6.700606316919631 0.020418565643981864
12 1.5 0.3 1.0 6.518111807009356 0.02264602304148565
12 1.5 0.3 1.2 6.192063994113267 0.02577378284846827
12 1.5 0.3 1.4 5.9514023000181195 0.026104326542506325
12 1.5 0.3 1.6 5.549740892292032 0.028496609059071386
12 1.5 0.3 1.8 5.300031623681516 0.030822642899121205
12 1.5 0.3 2.0 4.968210103738236 0.032444385944614254
12 1.5 0.3 2.2 4.759531710725474 0.03282528839034551
12 1.5 0.3 2.4 4.655449453343342 0.03413774812158288
12 1.5 0.3 2.6 4.466536497387982 0.03472687489665863
12 1.5 0.3 2.8 4.309313515992728 0.03374906147462124
12 1.5 0.3 3.0 4.26208101462116 0.03410870180937541
12 1.5 0.5 0.0 5.420193884839638 0.014744163723390817
12 1.5 0.5 0.2 6.313378025256081 0.01797799202825477
12 1.5 0.5 0.4 6.716452215293694 0.019601963527558004
12 1.5 0.5 0.6 6.789737777475947 0.020349290513004954
12 1.5 0.5 0.8 6.770398333676918 0.020417928917774927
12 1.5 0.5 1.0 6.537500664754241 0.022088495795156513
12 1.5 0.5 1.2 6.2573378217713165 0.024222101721393337
12 1.5 0.5 1.4 5.8799373246535955 0.025745563446274704
12 1.5 0.5 1.6 5.503328671728006 0.027961430845370904
12 1.5 0.5 1.8 5.1205554857681275 0.027531277932682376
12 1.5 0.5 2.0 4.840661688689992 0.02966527705112728
12 1.5 0.5 2.2 4.550250827591853 0.030109104561989924
12 1.5 0.5 2.4 4.326356235133977 0.02940637378853193
12 1.5 0.5 2.6 4.141955291130863 0.028009970381621813
12 1.5 0.5 2.8 4.00325380120227 0.028147345688213383
12 1.5 0.5 3.0 3.879625123177661 0.02780203823376491
12 1.5 0.8 0.0 5.447069572708872 0.014455626995610291
12 1.5 0.8 0.2 6.3906740395159245 0.01767154658942489
12 1.5 0.8 0.4 6.765446066340223 0.018819528194949964
12 1.5 0.8 0.6 6.843944494653718 0.019520408436991918
12 1.5 0.8 0.8 6.703158891285795 0.020169743730732197
12 1.5 0.8 1.0 6.4149018709599845 0.021458413328982528
12 1.5 0.8 1.2 5.9974909748284295 0.023819484516681175
12 1.5 0.8 1.4 5.565275239947579 0.024973144454029882
12 1.5 0.8 1.6 5.052814791797659 0.025185186619112683
12 1.5 0.8 1.8 4.693335047226663 0.026018538192111446
12 1.5 0.8 2.0 4.351815809671134 0.025539012476636667
12 1.5 0.8 2.2 4.100408872136598 0.025001755361804653
12 1.5 0.8 2.4 3.849968251862887 0.02330639051039029
12 1.5 0.8 2.6 3.6738338158549055 0.022795552401947396
12 1.5 0.8 2.8 3.571981403885256 0.02241483434251554
12 1.5 0.8 3.0 3.4673226109652457 0.021621123445322007
12 1.5 1.0 0.0 5.434989119948741 0.013779116732321814
12 1.5 1.0 0.2 6.409753082412104 0.018017937320662616
12 1.5 1.0 0.4 6.848349933915876 0.01821200112615
12 1.5 1.0 0.6 6.80982998099368 0.01918485278658567
12 1.5 1.0 0.8 6.594156859561088 0.019477886377367304
12 1.5 1.0 1.0 6.200329693003661 0.022884340595877753
12 1.5 1.0 1.2 5.69332461003951 0.023691227898742187
12 1.5 1.0 1.4 5.154808324188172 0.024454028194605692
12 1.5 1.0 1.6 4.710153928599932 0.025015819308639334
12 1.5 1.0 1.8 4.359649712820916 0.024030861330683446
12 1.5 1.0 2.0 4.059598084011758 0.021926916067492214
12 1.5 1.0 2.2 3.8273110663766605 0.021816965162160626
12 1.5 1.0 2.4 3.654161657032173 0.021552263694229756
12 1.5 1.0 2.6 3.5298045418726005 0.019444996200356775
12 1.5 1.0 2.8 3.423529118543829 0.020116080435780597
12 1.5 1.0 3.0 3.330174201995305 0.01757627616317272
12 2.0 0.0 0.0 4.92193034177127 0.01506419799872055
12 2.0 0.0 0.2 5.568518626478468 0.021230580362091227
12 2.0 0.0 0.4 5.849056293306926 0.024538817663612048
12 2.0 0.0 0.6 5.889923127331751 0.02580052734230559
12 2.0 0.0 0.8 5.7820227365033166 0.027541274058397777
12 2.0 0.0 1.0 5.4935106516777115 0.02937256747209995
12 2.0 0.0 1.2 5.169656193919367 0.028588936725221524
12 2.0 0.0 1.4 4.848520960235531 0.02944170334735368
12 2.0 0.0 1.6 4.454804006741328 0.029702249070702586
12 2.0 0.0 1.8 4.196669743593052 0.032728914310268656
12 2.0 0.0 2.0 3.959580846953835 0.0328672065108295
12 2.0 0.0 2.2 3.6882192817258352 0.03217847959824571
12 2.0 0.0 2.4 3.5492019028764643 0.03337446839719927
12 2.0 0.0 2.6 3.412947075838895 0.03256827722843069
12 2.0 0.0 2.8 3.2685134925407153 0.03412460474723249
12 2.0 0.0 3.0 3.1915302387974362 0.03224066636669006
